,id,tconst,release_date,revenue,budget
11859,61926,,2010-12-29,0,0
11860,455147,tt5984662,2017-04-28,0,0
11861,193006,tt1555069,2013-08-04,0,0
11862,455151,tt5142784,2016-09-25,0,0
11863,455152,tt4943620,2017-02-28,0,0
11864,61948,tt1496884,2010-10-29,0,0
11865,455184,tt6151732,2017-04-06,0,0
11866,193041,tt2292148,2013-05-10,0,0
11867,455185,tt4280540,2017-04-11,0,255000
11868,324116,tt4150772,2014-01-01,0,0
11869,61979,tt1648216,2010-12-03,0,0
11870,61980,tt1577064,2011-03-02,0,320020
11871,455207,tt3104988,2018-08-15,238539198,30000000
11872,324139,tt6173922,2015-01-27,0,0
11873,61998,tt1606652,2011-04-07,0,2200000
11874,324150,tt3219194,2015-03-16,0,0
11875,62008,tt1885265,2012-02-23,0,0
11876,455232,tt4952536,2017-02-14,0,0
11877,455236,tt6237612,2018-02-06,0,0
11878,455240,tt1772317,2011-12-07,0,27500
11879,455246,tt2448120,2013-01-01,0,0
11880,324174,tt3122842,2016-03-11,0,0
11881,455252,tt6735670,2017-04-24,0,300000
11882,324181,tt4016226,2015-01-23,0,0
11883,62043,tt1646232,2010-02-12,0,0
11884,62046,tt1541160,2011-08-19,3142154,5000000
11885,193139,tt2404437,2011-11-01,0,0
11886,62069,tt1598496,2010-11-26,0,0
11887,324213,tt1930392,2011-06-03,0,0
11888,62077,tt1259570,2010-10-09,486756,4364700
11889,62078,tt1466067,2011-04-15,0,0
11890,193154,tt2659374,2013-04-10,0,4520000
11891,455304,tt5861882,2018-08-20,0,0
11892,455309,tt6436202,2014-05-02,0,0
11893,455314,tt6998222,2017-10-12,0,0
11894,324245,tt3488184,2015-08-14,0,0
11895,62103,tt1519245,2010-09-26,0,0
11896,62105,tt1617172,2010-01-04,0,0
11897,324252,tt4078814,2015-03-16,0,0
11898,193181,,2013-04-12,0,0
11899,324253,tt3272570,2015-10-16,0,0
11900,324258,tt4096990,2015-03-14,0,0
11901,62116,tt1653911,2010-06-09,0,0
11902,324260,tt4397346,2015-03-15,0,0
11903,324263,tt4276112,2015-03-14,0,0
11904,324264,tt4485246,2015-03-18,0,0
11905,455340,tt6407390,2017-02-14,0,0
11906,324269,tt4125856,2015-03-13,0,0
11907,324271,tt4335808,2015-03-14,0,0
11908,324274,tt3891970,2015-03-14,0,0
11909,324275,tt4423066,2015-03-13,0,0
11910,324276,tt3474978,2016-06-21,0,0
11911,324277,tt2385115,2015-03-17,0,0
11912,324279,tt3785740,2015-01-01,0,0
11913,324281,tt4497142,2015-03-16,0,0
11914,324284,tt3908598,2016-01-08,0,0
11915,324285,tt3304524,2015-03-18,0,0
11916,324286,tt4071498,2015-03-14,0,0
11917,324287,tt3349380,2015-03-17,0,0
11918,455359,tt6794464,2017-05-05,0,0
11919,324289,tt2848324,2016-02-12,0,0
11920,324291,tt3591436,2015-12-04,0,0
11921,324293,tt4079142,2015-09-16,26632,0
11922,324294,tt3462896,2015-03-17,0,0
11923,193223,tt2382090,2014-11-03,0,0
11924,324295,tt4283664,2015-03-16,0,0
11925,324300,tt3621360,2015-03-15,0,0
11926,324301,tt4079996,2015-03-14,0,0
11927,324303,tt3527502,2015-03-16,0,0
11928,62162,,2010-03-08,0,0
11929,324307,tt3240784,2015-03-16,0,0
11930,324308,tt4425064,2015-08-07,494506,0
11931,324306,tt4438990,2015-03-19,0,0
11932,586453,tt6243048,2016-11-10,0,0
11933,324312,tt4151212,2016-06-24,0,0
11934,324314,tt1533089,2015-03-15,0,0
11935,324317,tt4188192,2015-03-17,0,0
11936,62176,tt1867988,2011-03-30,0,0
11937,62177,tt1217209,2012-06-21,538983207,185000000
11938,324320,tt2833768,2015-03-14,0,0
11939,324322,tt4333662,2015-10-13,0,522360
11940,324325,tt2980626,2015-07-17,0,0
11941,324326,tt4227204,2016-08-26,0,0
11942,455398,,2017-05-02,0,0
11943,455401,tt4967220,2018-03-16,0,0
11944,455402,tt6237512,2017-04-16,0,0
11945,455403,tt5179398,2017-05-22,0,0
11946,455404,tt5258904,2017-04-13,0,1000000
11947,324333,tt4442130,2015-06-05,0,0
11948,324336,,2014-12-19,0,0
11949,455410,,2017-04-29,0,0
11950,455411,tt6803390,2017-06-28,0,0
11951,62196,tt1504489,2012-05-01,0,0
11952,62206,tt1622547,2011-08-11,40547440,28000000
11953,455424,tt1712203,2010-06-01,0,0
11954,324353,tt3793648,2015-02-07,0,0
11955,324352,tt0393049,2010-05-20,0,300000
11956,62211,tt1453405,2013-06-19,743559607,200000000
11957,62213,tt1077368,2012-05-09,245527149,150000000
11958,62214,tt1142977,2012-10-04,81493846,39000000
11959,62215,tt1527186,2011-05-26,15946321,7400000
11960,193287,tt1865524,2011-03-13,0,0
11961,455433,tt4653906,2016-08-23,0,0
11962,62219,tt1410198,2011-03-24,0,7000000
11963,586528,tt6151048,2020-09-16,0,0
11964,193324,tt2197082,2012-01-01,0,0
11965,62255,tt1414378,2010-05-20,0,6500000
11966,193346,tt2290151,2013-07-03,0,0
11967,324421,tt3538328,2016-02-19,0,0
11968,62278,tt1601184,2010-10-03,0,0
11969,455499,tt6536904,2017-12-31,0,0
11970,455500,tt9035618,2017-03-05,0,0
11971,455509,tt5592256,2016-12-01,0,0
11972,324441,tt4283332,2014-06-18,0,0
11973,324442,tt4340556,2015-02-08,0,0
11974,324453,tt3783422,2015-09-17,0,6
11975,62321,tt1691323,2010-12-09,69961,0
11976,324467,tt3014212,2013-10-24,0,0
11977,62325,tt1524095,2010-11-05,0,0
11978,324470,tt4073676,2014-02-15,0,0
11979,455546,tt4286432,2017-05-16,0,0
11980,455551,tt5669936,2017-06-02,1319566,5000000
11981,62336,tt2692214,2010-11-29,0,0
11982,455558,tt4917224,2017-09-07,0,0
11983,586636,tt1326191,2011-11-04,0,0
11984,455565,tt6752848,2018-06-06,0,0
11985,324499,,2014-04-02,0,0
11986,455586,tt6758144,2017-08-04,0,0
11987,324518,tt3326046,2013-01-01,0,0
11988,455595,tt5009286,2017-07-18,0,0
11989,62381,tt1891825,2010-12-01,0,0
11990,455601,tt6264596,2017-05-02,0,0
11991,324538,tt3457508,2017-10-23,19532,0
11992,324542,tt2072233,2017-01-12,32540674,30000000
11993,455620,tt6879292,2017-05-01,0,2000
11994,324552,tt4425200,2017-02-08,171539887,40000000
11995,324558,tt4461838,2015-02-06,0,0
11996,324560,tt1895315,2016-03-12,0,13000000
11997,324561,tt1701226,2011-07-22,0,0
11998,324562,tt1507571,2017-12-01,0,0
11999,455635,tt3722356,2017-04-23,0,0
12000,62425,tt1909348,2011-04-22,0,0
12001,62428,tt1737591,2011-04-23,0,4197250
12002,455656,tt6119504,2017-07-17,0,0
12003,62441,tt1777034,2011-01-02,0,0
12004,455661,tt6969946,2017-06-01,0,0
12005,455665,tt5678732,2017-05-12,0,0
12006,193524,tt2126403,2013-05-28,729043,0
12007,455675,tt6334884,2017-07-07,0,0
12008,324609,,2014-05-08,0,0
12009,455689,tt5109302,2017-08-01,0,0
12010,455714,tt6788942,2017-05-03,0,1839169
12011,586787,tt6932264,2017-05-05,0,0
12012,62503,tt1529346,2010-11-11,0,0
12013,62505,tt1482932,2010-11-12,0,0
12014,193580,tt2450520,2012-05-14,0,0
12015,193582,tt1672613,2010-05-14,0,0
12016,193583,tt2247878,2010-05-14,0,0
12017,62513,tt1817805,2010-08-31,0,0
12018,455732,tt6628790,2017-04-27,0,0
12019,455736,tt6546808,2017-04-20,0,0
12020,62522,tt1652287,2011-05-20,0,0
12021,455739,tt3626214,2017-05-03,0,0
12022,324668,tt4196776,2016-07-27,415484914,120000000
12023,324670,tt2106651,2016-12-09,0,70000000
12024,193603,tt1861343,2012-10-13,0,60000
12025,193610,tt2203939,2014-04-16,196781193,40000000
12026,193612,tt2235779,2014-04-01,17834867,200000
12027,193613,tt2172935,2013-09-25,7972967,18000000
12028,62543,tt1117983,2010-12-07,0,0
12029,62564,tt1650407,2011-08-19,0,3100000
12030,455783,tt5690472,2017-06-27,0,0
12031,193645,tt2402179,2013-05-20,0,0
12032,62576,tt1220633,2009-06-26,0,0
12033,62580,tt1473063,2011-04-20,0,0
12034,455803,tt5213870,2017-06-16,0,0
12035,62592,tt1666642,2010-07-18,0,0
12036,62601,tt0370451,2010-06-27,0,0
12037,62615,tt1389116,2009-08-15,0,0
12038,193687,tt1598642,2015-08-13,121461,0
12039,455839,tt4815122,2017-05-19,0,0
12040,62624,tt0348425,2002-12-10,0,0
12041,324768,tt1674180,2010-05-28,0,3100
12042,455842,tt4177856,2018-11-08,0,0
12043,62630,tt1270262,2011-02-11,5728213,19100000
12044,455847,tt4792524,2017-11-03,0,0
12045,586923,,2016-04-14,0,0
12046,324786,tt2119532,2016-10-07,175302354,40000000
12047,324794,tt4536494,2015-02-09,0,0
12048,193726,tt2926810,2014-10-02,7171,0
12049,324803,tt4441422,2015-03-14,0,0
12050,324807,tt2056771,2015-11-26,7545758,0
12051,62668,tt1852189,2011-03-13,0,0
12052,324812,tt4439804,2015-02-12,0,0
12053,62681,,2010-12-12,0,0
12054,62684,tt1522296,2010-09-19,0,0
12055,62685,tt1679263,2010-01-01,0,0
12056,193756,tt1091191,2013-12-24,149295601,40000000
12057,324849,tt4116284,2017-02-08,311950384,80000000
12058,324852,tt3469046,2017-06-15,1031552585,80000000
12059,324857,tt4633694,2018-12-06,375540831,90000000
12060,324866,tt2427004,2012-08-14,0,0
12061,62728,tt1233192,2010-09-13,0,0
12062,455962,tt6098546,2017-04-21,0,0
12063,455968,tt5704748,2017-05-23,0,0
12064,455970,tt6398592,2015-05-23,0,0
12065,324901,tt6381628,2013-11-28,0,0
12066,455974,tt6193454,2017-10-02,0,0
12067,62764,tt1667353,2012-03-15,183018522,85000000
12068,455980,tt2854926,2018-05-30,75100000,28000000
12069,62777,,2011-04-05,0,0
12070,62780,tt1547089,2010-09-02,0,0
12071,324930,tt3867396,2015-09-25,0,0
12072,62796,tt1831829,2011-04-18,15,20
12073,456018,tt6096346,2016-03-05,0,0
12074,324947,tt4188176,2014-09-15,0,550000
12075,456022,tt3534294,2018-02-19,0,0
12076,324963,tt4137924,2015-03-02,0,0
12077,193893,tt1924435,2014-08-13,136621271,17000000
12078,193904,tt2069061,2011-05-16,0,0
12079,456048,tt6143568,2017-07-11,17544173,6000000
12080,62835,tt1657507,2011-07-27,60965854,40000000
12081,62837,tt1564349,2011-09-23,95404397,37000000
12082,62838,tt1598822,2011-12-08,142044638,56000000
12083,324986,tt3144266,2015-02-17,0,0
12084,324991,tt2421868,2014-01-01,0,0
12085,62853,,2011-04-28,0,0
12086,456086,tt6859352,2018-08-24,129124,0
12087,62878,tt1419950,2010-04-18,0,0
12088,456098,tt2312184,2017-06-02,0,0
12089,456101,tt3898776,2017-06-02,0,0
12090,325038,tt3321234,2013-11-01,0,0
12091,325039,tt2947556,2015-02-26,0,2000000
12092,62904,tt1577055,2011-01-01,0,0
12093,456121,tt6283198,2016-11-05,0,0
12094,325060,tt4364860,2015-03-14,0,0
12095,456137,tt6390790,2017-01-29,0,0
12096,325071,tt4460190,2015-04-11,0,0
12097,62934,tt1791504,2011-04-22,0,0
12098,325078,tt4200442,2015-04-04,0,0
12099,456154,tt5222768,2018-03-28,0,0
12100,62941,tt2620886,2012-10-22,0,600000
12101,62948,tt1390533,2010-01-01,0,0
12102,456173,,2017-05-16,0,0
12103,194031,tt2320030,2012-09-30,0,0
12104,456175,tt3602588,2016-01-01,0,0
12105,456178,tt5113250,2018-09-14,0,0
12106,325110,tt4448290,2015-04-14,0,0
12107,325111,tt2330666,2015-04-21,0,0
12108,456185,tt1800242,2010-11-09,0,0
12109,325113,tt2523832,2015-03-27,0,0
12110,456187,tt6253522,2017-05-10,0,0
12111,456191,tt6948128,2017-05-27,0,0
12112,62976,tt1667150,2011-02-03,0,5000000
12113,325120,tt2062604,2014-04-22,0,0
12114,325121,tt3407894,2014-01-01,0,0
12115,325123,tt1991199,2015-03-10,0,300000
12116,456193,tt6878486,2017-05-09,0,0
12117,62984,tt1276988,2010-08-09,0,0
12118,325131,tt2899142,2015-01-01,0,0
12119,62989,tt1657284,2010-12-11,0,0
12120,325133,tt4438848,2016-05-04,108758521,35000000
12121,456210,tt6680270,2017-05-16,0,0
12122,456213,tt6914742,2017-05-20,0,0
12123,63001,,2011-02-14,0,0
12124,325145,tt3687190,2014-11-17,0,0
12125,63006,tt1618430,2011-04-22,8400000,4800000
12126,456224,,2016-06-01,0,0
12127,63009,,2010-06-21,0,0
12128,325153,,2014-11-01,0,0
12129,325157,tt3377670,2014-11-15,0,0
12130,456231,tt7293698,2017-09-20,0,0
12131,325160,tt1802467,2015-03-30,0,0
12132,194099,tt1341764,2011-10-25,0,0
12133,194101,tt2304426,2013-10-25,12189,0
12134,325173,tt3511596,2015-12-11,0,3000000
12135,325186,tt3040224,2016-03-29,0,0
12136,194115,tt8366370,2011-11-18,0,0
12137,194116,,2010-10-26,0,0
12138,63045,tt1573483,2011-04-22,0,0
12139,325189,tt3764966,2015-06-26,0,0
12140,587332,tt4876096,2019-03-12,0,0
12141,194121,tt1863201,2013-01-01,0,0
12142,194144,tt2870350,2013-05-12,0,0
12143,63075,tt1159712,2010-01-24,0,0
12144,325220,tt4379046,2015-02-27,0,0
12145,456292,tt4693830,2016-04-10,0,0
12146,63078,tt1670270,2010-06-08,0,0
12147,63094,tt1873603,2010-04-01,16643,0
12148,194188,tt2836166,2016-02-11,0,0
12149,325263,tt4292554,2015-02-13,0,0
12150,325266,tt2063699,2011-10-10,0,0
12151,456348,tt6067832,2017-05-06,0,0
12152,63138,tt1974226,2011-04-22,0,0
12153,63139,tt1606390,2011-03-05,0,0
12154,63140,tt1582383,2011-01-14,0,0
12155,63141,tt1686907,2011-04-29,0,100000
12156,63142,tt1580021,2011-11-18,0,0
12157,63143,tt1398949,2011-04-06,99303,0
12158,63144,tt1787777,2011-04-29,429766,0
12159,63146,tt1007026,2009-09-11,0,0
12160,63147,tt1719634,2011-01-05,0,0
12161,63154,tt1363468,2010-10-01,0,0
12162,325302,tt4105970,2016-02-26,0,0
12163,325303,tt1852161,2010-01-01,0,0
12164,63160,tt1548018,2010-01-22,0,0
12165,456375,tt2342071,2012-02-17,0,5000000
12166,194235,tt2162860,2012-05-20,0,0
12167,63171,tt0934446,2010-12-31,0,0
12168,325335,tt4007374,2013-01-11,0,0
12169,63197,tt1087461,2011-05-01,0,0
12170,325346,tt3714720,2016-08-25,1016985,3800000
12171,325348,tt3072482,2015-09-12,14333790,2000000
12172,325350,,2014-07-07,0,0
12173,63207,tt1634121,2011-09-12,3012210,13000000
12174,325358,tt2933474,2015-03-05,0,20000000
12175,456432,tt6833550,2017-05-05,0,0
12176,325365,tt1421361,2015-03-13,0,0
12177,63236,tt1269696,2009-09-12,0,0
12178,325388,tt4427076,2015-02-07,173616,0
12179,325401,tt6243694,2014-05-09,0,0
12180,63266,tt1489253,2010-03-25,0,0
12181,63271,tt1603447,2010-03-18,0,0
12182,63273,tt1230372,2010-01-01,0,0
12183,63281,tt1718881,2010-09-30,1268793,2000000
12184,63283,tt1601845,2010-03-25,0,0
12185,456500,,2017-05-05,0,0
12186,456504,tt6571148,2017-02-22,0,0
12187,456508,tt5588850,2017-06-08,0,0
12188,63297,tt1823051,2011-04-26,0,0
12189,63310,tt1821593,2011-02-02,0,2000000
12190,63311,tt1189073,2011-08-17,33750478,13000000
12191,587600,tt7077428,2017-07-21,0,0
12192,587603,tt8451936,2018-06-08,0,0
12193,325462,,2012-05-18,0,0
12194,456535,tt5192194,2015-05-28,0,0
12195,456538,tt3529344,2017-07-27,0,0
12196,63323,tt1807036,2010-12-01,0,0
12197,63326,tt1672131,2011-03-01,0,0
12198,456544,tt7139622,2017-06-16,0,0
12199,456553,tt5779828,2017-05-06,0,0
12200,587627,,2015-06-12,0,0
12201,456561,tt2235136,2017-04-08,0,0
12202,587634,,2016-06-01,75,5
12203,63348,tt1663680,2010-05-03,0,0
12204,63350,tt1727261,2011-06-19,0,250000
12205,456573,tt5319656,2017-03-09,0,0
12206,63367,tt1544590,2010-09-10,0,0
12207,325511,tt3121712,2015-02-27,0,0
12208,325518,,2011-02-14,0,0
12209,63375,tt0459748,2011-04-14,0,7000000
12210,456599,tt4704904,2017-05-19,0,0
12211,63414,tt1649303,2010-04-23,0,0
12212,63430,tt1602585,2010-02-26,2800000,1700000
12213,456648,tt5689632,2018-12-20,0,0
12214,456650,tt5056698,2016-06-19,0,0
12215,325579,tt2111292,2015-01-01,0,0
12216,456659,tt2441174,2014-10-31,0,65000
12217,456660,tt3630918,2017-09-29,0,0
12218,456661,tt5981706,2016-05-13,0,0
12219,63447,tt1695763,2011-03-25,0,2800000
12220,325592,tt3104062,2014-01-01,0,15000
12221,63457,tt1885448,2011-04-12,0,23600119
12222,325602,tt3268034,2013-01-01,0,0
12223,63472,tt1833708,2011-03-04,0,0
12224,63478,tt1474859,2010-01-01,0,0
12225,587766,,2018-12-01,0,0
12226,63480,tt1546420,2010-10-02,0,0
12227,194552,tt2491848,2012-11-13,0,0
12228,325628,tt3566474,2013-11-07,0,30
12229,63486,tt0053275,1959-12-25,0,0
12230,63492,tt0770703,2011-09-30,30426096,20000000
12231,63493,tt1535970,2011-05-06,610986,10000000
12232,63494,,2011-03-24,0,0
12233,325637,,2015-01-23,0,0
12234,63498,tt1235830,2010-11-19,0,0
12235,63513,tt1843961,2011-05-07,0,0
12236,456735,tt6857412,2016-06-30,0,0
12237,63526,tt1273236,2010-08-24,0,300000
12238,456750,tt3317234,2018-03-23,0,0
12239,325681,tt3856868,2014-04-21,0,0
12240,456764,tt6536676,2016-01-12,0,0
12241,63555,tt1537401,2010-05-17,0,0
12242,325701,tt3666260,2015-11-14,0,0
12243,456781,tt3229488,2017-05-09,0,0
12244,325712,tt2974050,2015-02-01,0,50000
12245,456788,,2017-06-13,0,0
12246,63574,tt1710396,2012-01-13,0,0
12247,63578,tt1740047,2011-04-24,951179,0
12248,63579,tt1814836,2011-07-08,0,0
12249,194662,tt2562232,2014-10-17,103215094,18000000
12250,456806,tt6922018,2017-05-15,0,0
12251,325744,tt2286506,2015-01-01,0,0
12252,325746,tt2781254,2015-02-20,0,0
12253,63605,tt1816571,2010-06-06,0,0
12254,325758,tt2450258,2015-11-20,0,0
12255,325760,tt4194840,2014-11-10,0,0
12256,325763,tt1836885,2010-01-01,0,0
12257,325766,tt2066982,2012-01-20,0,0
12258,325774,tt2211079,2011-03-26,0,0
12259,325777,tt1766182,2011-08-27,0,0
12260,587928,tt3446330,2018-04-28,0,0
12261,325789,tt1355631,2016-07-13,21011110,28000000
12262,325791,tt3954294,2015-01-01,0,0
12263,194722,tt1483324,2013-10-09,0,2500000
12264,325805,tt2442908,2013-07-13,0,0
12265,325806,tt3198180,2013-10-01,0,0
12266,325813,tt3712822,2015-02-16,0,0
12267,456897,tt4866214,2017-03-26,0,0
12268,63683,tt1918927,2011-05-06,0,0
12269,325827,tt2882854,2014-10-06,0,2000000
12270,63686,tt1667903,2011-05-16,3100000,0
12271,63687,tt1541666,2011-04-01,67821,0
12272,194770,tt2816036,2013-02-04,0,0
12273,325843,tt4333210,2015-11-10,0,0
12274,63700,tt1673423,2010-10-09,0,0
12275,63705,tt1006907,2010-06-08,0,0
12276,63706,tt1523367,2010-09-11,0,0
12277,456923,tt5525782,2014-09-09,0,0
12278,63710,tt1657283,2011-06-23,0,0
12279,456950,tt4678184,2017-08-01,0,0
12280,63736,tt1792794,2011-05-07,0,200000
12281,456956,tt3951908,2016-10-01,0,0
12282,63743,tt1433915,2009-07-19,0,0
12283,63749,tt1684927,2011-06-25,0,0
12284,194834,tt1578265,2010-01-23,0,0
12285,325906,tt2229383,2012-09-28,0,0
12286,325909,tt1514435,2011-01-01,0,0
12287,456989,tt10447060,2010-04-23,0,0
12288,63786,tt1390424,2010-03-11,0,0
12289,457007,tt0771639,2018-01-01,0,0
12290,457020,,2017-05-05,0,0
12291,63820,tt1130983,2009-10-08,0,1600000
12292,457041,tt6852872,2018-08-10,4973,0
12293,63834,tt1417067,2010-07-23,0,0
12294,325992,tt4251060,2014-11-18,0,0
12295,63852,,2011-03-08,0,0
12296,63853,tt1309385,2009-10-09,0,0
12297,457081,tt5848862,2017-05-02,0,0
12298,326011,tt4187590,2015-02-20,7547762,10000000
12299,194959,,2012-12-04,0,0
12300,63890,tt1877646,2011-05-10,0,0
12301,326035,tt3449200,2021-12-31,0,0
12302,194967,tt1692478,2013-07-19,0,0
12303,63901,tt1682381,2010-07-15,0,0
12304,326045,tt3447676,2014-08-04,0,0
12305,63907,tt1233576,2008-09-30,0,0
12306,326058,tt2109141,2015-03-31,0,0
12307,457134,,2015-10-21,0,0
12308,457136,tt2328900,2018-12-07,37807625,25000000
12309,63943,tt1441956,2010-10-19,3867000,3837625
12310,326089,tt2555266,2014-02-22,0,0
12311,63946,tt1723120,2010-09-10,43880,0
12312,63949,tt1078583,2010-03-01,0,0
12313,195022,tt1815776,2012-12-05,0,90
12314,326094,tt4144190,2016-06-24,469311,0
12315,63954,tt1623777,2010-10-09,0,0
12316,326116,tt2962144,2013-05-05,0,0
12317,326119,tt3696774,2014-02-18,0,0
12318,195051,tt2386203,2013-05-14,0,0
12319,326125,tt4038414,2015-02-27,0,0
12320,326126,tt3271314,2015-02-28,0,0
12321,326129,tt3496818,2015-02-27,0,0
12322,326132,tt3909442,2014-10-20,0,0
12323,326133,tt3812280,2015-02-24,0,0
12324,326136,tt3278416,2015-02-28,0,0
12325,326139,tt2782868,2015-02-28,0,0
12326,64004,tt1869682,2011-03-17,0,0
12327,457243,tt4712076,2018-11-09,0,0
12328,457249,tt6945882,2017-05-08,0,0
12329,457251,tt6654316,2017-12-15,224160000,0
12330,457258,tt2782692,2017-08-31,0,0
12331,457262,tt6262764,2017-10-03,0,3400000
12332,326197,tt5224644,2013-10-10,0,0
12333,326215,tt3411432,2015-03-26,769028,6000000
12334,64074,tt1528224,2010-05-19,0,0
12335,457308,tt5281700,2017-06-30,0,0
12336,64094,tt1540449,2010-01-01,0,0
12337,457312,tt4789822,2018-03-02,0,350000
12338,326241,tt4157510,2017-03-31,0,0
12339,326247,tt4085238,2015-02-28,0,0
12340,326250,tt4067162,2015-03-01,0,0
12341,64108,tt1337686,2010-10-01,0,0
12342,326253,tt2788228,2015-01-28,0,0
12343,326255,tt2432918,2014-10-17,0,0
12344,326256,tt3394972,2016-03-24,0,0
12345,326258,tt4058460,2015-02-24,0,0
12346,326261,tt4220166,2015-01-04,0,0
12347,326262,tt2120025,2011-04-01,0,0
12348,326270,tt3977806,2015-02-24,0,0
12349,326271,tt3671390,2015-02-24,0,0
12350,64130,tt1083470,2008-09-20,0,5000000
12351,326276,tt1906351,2013-09-13,0,0
12352,326278,tt4872206,2015-02-28,0,0
12353,326280,tt4461816,2015-09-15,0,1000
12354,326284,tt3488328,2015-05-07,163080,7500000
12355,326285,tt0376479,2016-10-20,0,0
12356,326289,tt4462410,2015-02-14,0,0
12357,588444,tt2191562,2014-07-31,0,0
12358,457372,tt6171960,2017-07-11,0,0
12359,64159,tt1888516,2010-01-01,0,0
12360,457402,tt2825240,2015-11-22,0,0
12361,326335,tt1667061,2014-01-01,0,0
12362,195269,tt2317524,2013-06-01,0,4000000
12363,64205,tt1770650,2010-12-15,0,0
12364,326359,tt4007502,2015-03-09,0,0
12365,326382,tt3409848,2017-09-28,0,0
12366,64246,tt1677561,2010-08-21,0,0
12367,457470,tt6973942,2017-06-04,0,0
12368,326415,tt3922350,2015-02-28,0,27000
12369,457491,tt6878760,2017-04-26,0,0
12370,326420,tt2633076,2014-10-17,0,0
12371,326423,tt3628584,2016-04-15,55030051,20000000
12372,326425,tt4382872,2015-12-18,16775,0
12373,64282,tt1977747,2011-05-19,0,0
12374,457499,tt5711092,2016-05-02,0,0
12375,64288,tt1567233,2011-05-06,664747,0
12376,326441,tt2187444,2015-06-15,0,0
12377,588588,,2013-10-23,0,0
12378,326446,tt3899154,2015-11-01,0,0
12379,457525,tt3607256,2013-12-09,0,0
12380,326455,tt3955672,2014-10-25,0,0
12381,195389,tt2736254,2013-07-05,0,0
12382,64320,tt1576440,2011-06-03,0,0
12383,64325,tt1046245,2011-05-21,0,2000000
12384,64328,tt1204342,2011-11-22,165184237,45000000
12385,195412,tt2177629,2013-04-06,0,0
12386,588629,tt6314716,2016-10-31,0,0
12387,457568,tt5898454,2017-06-06,0,0
12388,588649,tt4751672,2017-08-04,0,0
12389,195444,tt2484460,2013-04-25,0,0
12390,588693,tt5965646,2015-12-08,0,0
12391,326550,tt2247816,2014-10-29,0,0
12392,326551,tt3121860,2015-05-05,0,0
12393,326553,tt3765378,2015-02-21,0,0
12394,326576,tt3157318,2014-04-05,0,0
12395,195507,tt2083332,2013-10-26,0,0
12396,64449,tt1612546,2010-04-18,0,0
12397,457665,tt4279116,2017-03-11,0,1000000
12398,326599,tt2234024,2013-10-10,0,0
12399,457685,tt5566778,2018-05-15,0,0
12400,195544,tt2473532,2013-01-24,0,0
12401,588769,tt8435500,2018-05-12,0,0
12402,326628,,2011-08-01,0,0
12403,457702,tt6311830,2017-05-07,0,0
12404,457703,tt5618332,2017-05-14,0,0
12405,326633,,2014-01-01,0,0
12406,457710,tt6846128,2017-06-21,0,0
12407,326647,tt3514844,2012-01-01,0,0
12408,326655,tt1798276,2011-01-01,0,0
12409,195589,tt2004420,2014-05-08,270665134,18000000
12410,195590,tt2126235,2016-06-10,6817535,21500000
12411,326663,tt2721548,2013-02-21,0,0
12412,326665,tt4530184,2015-03-06,0,0
12413,64529,,2011-01-01,0,0
12414,64533,tt4368752,2010-11-16,0,0
12415,326691,tt1792562,2010-02-22,0,0
12416,588843,tt9493030,2016-10-26,0,0
12417,588844,tt5373786,2016-09-12,0,0
12418,457775,tt6883152,2018-04-20,0,0
12419,64566,tt1623742,2011-04-23,0,0
12420,457793,tt1621957,2009-06-10,0,0
12421,64586,tt1588398,2011-06-10,408680,10000000
12422,326736,tt4333412,2015-03-06,0,0
12423,64603,,2010-10-20,0,0
12424,326751,tt2044052,2011-09-06,0,0
12425,457832,tt5342650,2017-06-28,0,0
12426,457840,tt6868216,2017-12-07,0,0
12427,195698,tt2721838,2011-11-22,0,0
12428,64635,tt1386703,2012-08-02,198802074,125000000
12429,64639,tt0999913,2011-09-16,10324441,25000000
12430,457860,tt5544754,2017-05-16,0,0
12431,64645,tt1890546,2011-04-15,0,0
12432,588940,tt5523436,2015-12-08,0,0
12433,326806,tt2004216,2015-04-14,0,0
12434,326807,tt4042326,2014-11-08,0,25000
12435,64678,tt1645080,2011-06-17,1406224,0
12436,64682,tt1343092,2013-05-10,351040419,105000000
12437,64685,tt0477302,2011-12-24,55247881,40000000
12438,64686,tt1335975,2013-12-06,150962475,175000000
12439,64687,tt1651894,2011-02-12,0,0
12440,64688,tt1232829,2012-03-14,201585328,42000000
12441,64689,tt1764234,2012-07-30,37930465,15000000
12442,64690,tt0780504,2011-09-15,78054825,15000000
12443,326835,tt2066980,2012-05-08,0,100
12444,195757,tt1778924,2013-09-06,0,0
12445,326834,tt3402594,2015-02-22,0,0
12446,64694,tt1421046,2010-08-27,0,0
12447,457910,tt2926924,2017-05-15,0,0
12448,457917,tt6895746,2017-12-08,0,0
12449,326847,tt1879084,2011-03-26,0,15000
12450,457926,tt2112982,2017-02-05,0,0
12451,64720,tt1675192,2011-09-30,3099314,5000000
12452,457955,tt4266076,2018-03-07,0,0
12453,457962,tt1386691,2017-06-09,0,0
12454,326891,tt3288044,2013-09-18,0,0
12455,326910,tt2434740,2014-02-11,0,0
12456,64767,tt1552192,2011-04-05,0,1000000
12457,457984,tt3574504,2015-10-18,0,0
12458,195845,tt2494590,2013-04-25,0,0
12459,326923,tt4234734,2015-02-21,0,0
